band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,485.687000,,,
band1,level,4,1,1191.827000,,,
band1,level,6,1,2087.732000,,,
band1,transition,,,,2_1,0_1,38.089137
band1,transition,,,,4_1,2_1,63.263980
band1,transition,,,,6_1,4_1,85.196802
band2,level,0,2,1618.474000,,,
band2,level,2,3,2441.500000,,,
band2,level,4,4,3214.550000,,,
band2,level,6,4,4026.863000,,,
band2,transition,,,,2_3,0_2,29.966699
band2,transition,,,,4_4,2_3,81.566010
band2,transition,,,,6_4,4_4,70.860041
band3,level,2,2,1013.549000,,,
band3,level,3,1,1500.983000,,,
band3,level,4,2,1917.098000,,,
band3,level,5,1,2401.139000,,,
band3,level,6,2,3027.961000,,,
band3,transition,,,,3_1,2_2,75.143679
band3,transition,,,,4_2,2_2,41.053524
band3,transition,,,,5_1,4_2,36.689619
band3,transition,,,,6_2,4_2,62.777064
band3,transition,,,,4_2,3_1,0.115956
band3,transition,,,,6_2,5_1,0.666352
band3,transition,,,,5_1,3_1,55.252467
interband,transition,,,,2_2,0_1,4.717655
interband,transition,,,,2_2,2_1,64.834815
interband,transition,,,,0_2,2_2,7.942357
interband,transition,,,,0_2,2_1,24.741908
