band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,317.255000,,,
band1,level,4,1,913.158000,,,
band1,level,6,1,1813.080000,,,
band1,transition,,,,2_1,0_1,123.500854
band1,transition,,,,4_1,2_1,205.945751
band1,transition,,,,6_1,4_1,237.699445
band2,level,0,2,517.145000,,,
band2,level,2,3,1561.125000,,,
band2,level,4,3,2303.171000,,,
band2,level,6,3,3398.150000,,,
band2,transition,,,,2_3,0_2,23.584277
band2,transition,,,,4_3,2_3,48.650311
band2,transition,,,,6_3,4_3,110.415718
band3,level,2,2,1008.044000,,,
band3,level,3,1,1568.754000,,,
band3,level,4,2,1799.146000,,,
band3,level,5,1,2378.807000,,,
band3,level,6,2,2784.573000,,,
band3,transition,,,,3_1,2_2,105.124500
band3,transition,,,,4_2,2_2,76.079956
band3,transition,,,,5_1,4_2,78.614846
band3,transition,,,,6_2,4_2,150.804769
band3,transition,,,,4_2,3_1,112.299817
band3,transition,,,,6_2,5_1,75.934164
band3,transition,,,,5_1,3_1,129.627117
interband,transition,,,,2_2,0_1,1.784287
interband,transition,,,,2_2,2_1,23.314274
interband,transition,,,,2_2,0_2,12.625253
interband,transition,,,,0_2,2_1,94.981516
