band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,68.070000,,,
band1,level,4,1,227.025000,,,
band1,level,6,1,475.145000,,,
band1,transition,,,,2_1,0_1,338.114487
band1,transition,,,,4_1,2_1,485.053345
band1,transition,,,,6_1,4_1,538.136848
band2,level,0,2,1372.717000,,,
band2,level,2,3,1440.582000,,,
band2,level,4,3,1599.094000,,,
band2,level,6,3,1848.464000,,,
band2,transition,,,,2_3,0_2,386.446960
band2,transition,,,,4_3,2_3,543.094961
band2,transition,,,,6_3,4_3,581.680301
band3,level,2,2,1364.537000,,,
band3,level,3,1,1434.588000,,,
band3,level,4,2,1525.028000,,,
band3,level,5,1,1642.276000,,,
band3,level,6,2,1769.796000,,,
band3,transition,,,,3_1,2_2,678.023924
band3,transition,,,,4_2,2_2,233.501871
band3,transition,,,,5_1,4_2,343.563053
band3,transition,,,,6_2,4_2,475.520733
band3,transition,,,,4_2,3_1,512.916236
band3,transition,,,,6_2,5_1,267.628795
band3,transition,,,,5_1,3_1,372.206332
interband,transition,,,,2_2,0_1,4.060043
interband,transition,,,,2_2,2_1,6.202454
interband,transition,,,,0_2,2_2,35.197435
interband,transition,,,,0_2,2_1,19.310562
