band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1408.739000,,,
band1,level,4,1,2993.460000,,,
band1,level,6,1,4793.333000,,,
band1,transition,,,,2_1,0_1,14.375697
band1,transition,,,,4_1,2_1,27.664636
band1,transition,,,,6_1,4_1,39.026290
band2,level,0,2,2870.065000,,,
band2,level,2,3,4425.029000,,,
band2,level,4,3,6029.344000,,,
band2,level,6,3,7744.713000,,,
band2,transition,,,,2_3,0_2,18.021229
band2,transition,,,,4_3,2_3,35.184635
band2,transition,,,,6_3,4_3,52.577113
band3,level,2,2,3083.271000,,,
band3,level,3,1,4665.899000,,,
band3,level,4,2,4837.278000,,,
band3,level,5,1,6531.255000,,,
band3,level,6,2,6743.872000,,,
band3,transition,,,,3_1,2_2,28.135281
band3,transition,,,,4_2,2_2,18.217732
band3,transition,,,,5_1,4_2,13.036716
band3,transition,,,,6_2,4_2,32.323835
band3,transition,,,,4_2,3_1,6.436375
band3,transition,,,,6_2,5_1,5.553945
band3,transition,,,,5_1,3_1,25.862096
interband,transition,,,,2_2,0_1,0.002497
interband,transition,,,,2_2,2_1,19.758677
interband,transition,,,,2_2,0_2,0.228660
interband,transition,,,,0_2,2_1,23.462986
